 91324 CP-53  3909  14464 4134  51523 103122.23 -534257.6  4.89     Y     Vel
 91355 CD-44  6583  14478 4135  51561 103157.45 -450400.2  5.76     s     Vel
 91365 BD+35  2154  14501 4137  51685 103330.93 +345919.3  5.57  34       LMi
 91369 BD-16  3078  14490       51614 103241.22 -165731.7  7.81     phi01 Hya
 91375 CP-71  1034  14457 4138  51438 103020.08 -715933.8  4.72     K     Car
 91465 CP-61  1704  14489 4140  51576 103201.48 -614107.3  3.30     p     Car
 91480 BD+57  1277  14527 4141  51814 103509.62 +570457.2  5.16  37       UMa
 91504 CD-46  6205  14505 4143  51635 103256.88 -470012.1  5.02     t     Vel
 91550 BD-22  2946  14524 4145  51718 103400.89 -234442.8  5.08  44       Hya
 91612 BD+07  2330  14533 4146  51775 103448.07 +065713.0  5.07  48       Leo
 91636 BD+09  2374  14541 4148  51802 103502.19 +083901.6  5.67  49       Leo
 91752 BD+37  2100  14567 4150  51914 103621.39 +361937.2  6.29  35       LMi
 91793 CD-38  6579  14552 4153  51821 103512.88 -393345.3  5.50     U     Ant
 91880 BD-15  3087  14578 4156  51905 103616.68 -162039.6  6.01     phi02 Hya
 91942 CP-56  3544  14570 4159  51849 103535.31 -573327.5  4.45     r     Car
 92000 BD+34  2145  14609       52032 103752.28 +340443.0  6.42  36       LMi
 92055 BD-12  3218  14611 4163  52009 103733.25 -132304.0  4.89     U     Hya
 92063 CP-58  2371  14594 4164  51912 103620.56 -593351.5  5.08     t01   Car
 92125 BD+32  2061  14624 4166  52098 103843.21 +315834.4  4.68  37       LMi
 92139 CD-47  6042A 14614 4167  51986 103718.26 -481332.2  3.84     p     Vel
 92168 BD+38  2166  14634 4168  52139 103907.80 +375436.4  5.84  38       LMi
 92214 BD-16  3100  14631 4171  52085 103835.01 -165235.9  4.91     phi   Hya
 92305 CP-77   622  14604 4174  51839 103528.22 -783628.1  4.11     gam   Cha
 92397 CP-58  2460A 14647 4177  52102 103845.01 -591058.8  4.69     t02   Car
 92424 BD+66   678  14688 4178  52353 104156.78 +654259.3  5.12  38       UMa
 92449 CP-54  3915  14662 4180  52154 103918.41 -553611.8  4.29     x     Vel
 92588 BD-00  2364  14694 4182  52316 104124.27 -014428.3  6.25  33       Sex
 92728 BD+57  1286  14736 4187  52478 104343.32 +571157.6  5.79  39       UMa
 92749 BD+04  2375  14723       52401 104237.53 +033458.9  6.57  34       Sex
 92763 BD+69   587  14753             104438.8  +684633.  10.1      R     UMa
 92769 BD+27  1927  14730 4189  52422 104301.95 +261932.5  5.51  40       LMi
 92825 BD+23  2253  14740 4192  52457 104325.03 +231118.2  5.08  41       LMi
 92841 BD+05  2384  14745 4193  52452 104320.91 +044451.9  5.77  35       Sex
 93030 CP-63  1599  14755 4199  52419 104257.43 -642340.1  2.74     the   Car
 93070 CP-59  2532  14762 4200  52468 104332.31 -603359.9  4.58     w     Car
 93075 BD+57  1290  14793       52650 104559.88 +565514.9  7.22  40       UMa
 93102 BD+03  2408  14789 4201  52584 104509.48 +022916.9  6.27  36       Sex
 93132 BD+58  1281  14802 4202  52685 104622.54 +572157.8  6.34  41       UMa
 93152 BD+31  2180  14798 4203  52638 104551.91 +304056.6  5.36  42       LMi
 93244 BD+07  2356  14805 4207  52660 104605.68 +062223.8  6.38  37       Sex
 93257 BD+19  2371  14813 4208  52686 104624.49 +185329.8  5.50  51 m     Leo
 93291 BD+14  2294  14814 4209  52689 104625.35 +141141.3  5.49  52 k     Leo
 93308 CP-59  2620  14799 4210        104503.6  -594103.   6.21     eta   Car
 93397 BD-16  3124  14835 4214  52737 104652.06 -171748.6  5.44     b01   Hya
 93497 CD-48  5913  14842 4216  52727 104646.12 -492512.5  2.69     mu.   Vel
 93636 BD+30  2072  14879 4223  52882 104857.28 +292458.1  6.15  43       LMi
 93702 BD+11  2283  14889 4227  52911 104915.43 +103242.9  5.32  53 l     Leo
 93742 BD-03  2999  14891 4229  52913 104917.30 -040126.1  6.61  40       Sex
 93765 BD+28  1931  14897 4230  52959 104953.73 +275825.9  6.05  44       LMi
 93779 CP-79   554  14848 4231  52595 104516.38 -802810.3  5.46     del01 Cha
 93813 BD-15  3138  14898 4232  52943 104937.43 -161138.9  3.11     nu.   Hya
 93845 CP-79   556  14863 4234  52633 104547.14 -803224.7  4.45     del02 Cha
 93859 BD+57  1294  14910 4235  53043 105111.08 +563456.1  5.66  43       UMa
 93875 BD+60  1296  14912 4236  53064 105123.76 +591912.9  5.57  42       UMa
 93903 BD-08  3018  14906 4237  52980 105018.06 -085351.8  5.80  41       Sex
 94247 BD+55  1418  14962 4246  53261 105334.52 +543506.5  5.12  44       UMa
 94264 BD+34  2172  14961 4247  53229 105318.64 +341256.0  3.79  46       LMi
 94334 BD+43  2058  14974 4248  53295 105358.71 +431124.1  4.66  45 ome   UMa
 94388 BD-19  3125  14971 4251  53252 105329.48 -200817.3  5.23     b03   Hya
 94402 BD-01  2460  14975 4253  53273 105343.76 -020745.3  5.45     p01   Leo
 94480 BD+26  2147  14999 4254  53355 105442.20 +252926.6  6.19  48       LMi
 94497 BD+34  2178  15006 4256  53377 105458.22 +340205.7  5.73  47       LMi
 94510 CP-58  2834  14980 4257  53253 105329.57 -585111.8  3.78     u     Car
 94600 BD+34  2181  15018 4258  53426 105544.46 +333025.2  5.02  46       UMa
 94601 BD+25  2314A 15016 4259  53417 105536.85 +244459.1  4.30  54       Leo
 94602 BD+25  2314B 15017 4260        105537.3  +244456.   6.30  54       Leo
 94672 BD+01  2501  15022 4265  53423 105542.34 +004413.0  5.91  55       Leo
 94705 BD+06  2369  15032 4267  53449 105601.48 +061107.4  5.91  56       Leo
 94747 BD+26  2152  15039 4270  53492 105634.44 +253000.9  6.36  50       LMi
 94776 CP-59  2840  15026 4271  53394 105517.26 -603101.9  5.93     T     Car
 94890 CD-36  6808  15047 4273  53502 105643.00 -370814.9  4.60     iot   Ant
 95128 BD+41  2147  15087 4277  53721 105928.22 +402548.4  5.03  47       UMa
 95272 BD-17  3273  15106 4287  53740 105946.75 -181756.8  4.08   7 alf   Crt
 95310 BD+39  2400  15128 4288  53838 110050.48 +391243.7  5.06  49       UMa
 95345 BD+04  2407  15125 4291  53807 110033.64 +033703.1  4.84  58 d     Leo
 95370 CD-41  6276  15118 4293  53773 110009.25 -421333.1  4.37     i     Vel
 95382 BD+06  2384  15130 4294  53824 110044.83 +060605.4  4.98  59 c     Leo
 95418 BD+57  1302  15145 4295  53910 110150.39 +562256.4  2.34  48 bet   UMa
 95578 BD-01  2471  15151 4299  53907 110149.67 -022904.2  4.73  61 p02   Leo
 95608 BD+20  2547  15162 4300  53954 110219.78 +201047.1  4.42  60 b     Leo
 95689 BD+62  1161  15185 4301  54061 110343.84 +614504.0  1.81  50 alf   UMa
 95849 BD+00  2729  15195 4306  54049 110336.63 -000003.0  5.95  62 p03   Leo
 95934 BD+39  2414  15215 4309  54136 110431.28 +381428.9  6.01  51       UMa
 96094 BD+25  2335  15239       54196 110515.46 +251206.8  7.80  51       LMi
 96097 BD+08  2455  15235 4310  54182 110501.23 +072010.0  4.62  63 chi   Leo
 96124 CP-83   386  15164 4312  53702 105914.16 -843537.9  6.19     eta   Oct
 96202 CD-26  8338  15248 4314  54204 110520.03 -271736.9  4.92     chi01 Hya
 96314 CD-26  8342  15260 4317  54255 110557.55 -271716.1  5.69     chi02 Hya
 96418 BD+26  2176  15284       54347 110704.91 +253213.8  6.86  52       LMi
 96436 BD+02  2387  15282 4319  54336 110654.43 +015720.6  5.52  65 p04   Leo
 96528 BD+24  2318  15302 4322  54388 110739.72 +231925.5  6.48  64       Leo
 96566 CP-61  2067  15288 4325  54301 110632.47 -622526.9  4.62     z     Car
 96738 BD+25  2344  15319 4332  54487 110849.08 +243930.4  5.70  67       Leo
 96833 BD+45  1897  15340 4335  54539 110939.86 +442954.8  3.00  52 psi   UMa
 96918 CP-58  3189  15329 4337  54463 110835.40 -585830.2  3.93     x     Car
 96919 CP-61  2075  15331 4338  54461 110834.01 -615649.8  5.11     z02   Car
 97277 BD-22  3095  15385 4343  54682 111139.49 -224932.2  4.46  11 bet   Crt
 97411 BD-17  3321  15405 4347  54742 111230.38 -182959.3  6.11     psi   Crt
 97534 CP-59  3190  15415 4352  54751 111236.02 -601903.5  4.59     y     Car
 97585 BD+00  2761  15430 4356  54849 111345.58 -000410.2  5.40  69 p05   Leo
 97603 BD+21  2298  15438 4357  54872 111406.41 +203126.5  2.56  68 del   Leo
 97633 BD+16  2234  15441 4359  54879 111414.44 +152547.1  3.33  70 the   Leo
 97778 BD+23  2322  15460 4362  54951 111512.24 +230543.9  4.56  72       Leo
 97907 BD+14  2367  15487 4365  55016 111551.90 +131827.3  5.31  73 n     Leo
 98058 BD-02  3315  15511 4368  55084 111639.76 -033905.5  4.45  74 phi   Leo
 98118 BD+02  2409  15520 4371  55137 111717.37 +020039.3  5.18  75       Leo
 98230 BD+32  2132B 15537 4374  55203 111811.24 +313150.8  3.79  53 ksi   UMa
 98231 BD+32  2132A       4375        111811.0  +313145.   4.41  53 ksi   UMa
 98262 BD+33  2098  15547 4377  55219 111828.76 +330539.3  3.49  54 nu.   UMa
 98353 BD+38  2225  15558 4380  55266 111907.94 +381108.6  4.76  55       UMa
 98366 BD+02  2411  15556 4381  55249 111854.98 +013901.9  5.90  76       Leo
 98430 BD-13  3345  15567 4382  55282 111920.52 -144644.6  3.56  12 del   Crt
 98664 BD+06  2437  15600 4386  55434 112108.25 +060145.7  4.05  77 sig   Leo
 98718 CP-53  4498  15601 4390  55425 112100.44 -542927.7  3.90     pi.   Cen
 98824 BD+18  2481  15618       55533 112228.97 +172613.0  7.31  71       Leo
 98839 BD+44  2083  15625 4392  55560 112249.61 +432857.9  4.99  56       UMa
 98991 BD-17  3367  15644 4395  55598 112322.07 -184647.6  5.08  13 lam   Crt
 99028 BD+11  2348  15652 4399  55642 112355.37 +103146.9  4.00  78 iot   Leo
 99055 BD+02  2418  15656 4400  55650 112402.34 +012427.9  5.39  79       Leo
 99167 BD-10  3260  15665 4402  55687 112436.61 -105133.8  4.81  14 eps   Crt
 99211 BD-16  3244  15669 4405  55705 112452.98 -174102.5  4.06  15 gam   Crt
 99285 BD+17  2356  15677 4408  55765 112536.46 +162723.6  5.58  81       Leo
 99329 BD+04  2463  15688 4410  55791 112550.10 +035136.7  6.35  80       Leo
 99491 BD+03  2502  15705 4414  55846 112645.75 +030045.6  6.49  83       Leo
 99564 BD-11  3098  15714 4416  55874 112709.58 -122124.5  5.93  16 kap   Crt
 99648 BD+03  2504  15729 4418  55945 112756.23 +025122.6  4.95  84 tau   Leo
 99787 BD+40  2433  15751 4422  56034 112904.16 +392013.0  5.30  57       UMa
 99902 BD+16  2266  15765 4426  56080 112941.86 +152448.2  5.74  85       Leo
 99984 BD+43  2122  15782 4431  56148 113031.17 +431023.0  5.94  58       UMa
 99998 BD-02  3360  15779 4432  56127 113018.88 -030012.5  4.77  87 e     Leo
100006 BD+19  2459  15784 4433  56146 113029.08 +182435.1  5.54  86       Leo
100029 BD+70   665  15799 4434  56211 113124.29 +691952.0  3.82   1 lam   Dra
100180 BD+15  2345  15811 4437  56242 113145.14 +142153.9  6.27  88       Leo
100261 CP-58  3692  15818 4441  56243 113146.07 -592631.4  5.07     omi01 Cen
100262 CP-58  3693  15820 4442  56250 113148.81 -593056.3  5.12     omi02 Cen
100286 CD-28  8928B 15830 4443  56280 113216.42 -291540.9  4.93  17       Crt
100287 CD-28  8928A 15831 4444        113216.3  -291540.   5.64  17       Crt
100407 CD-31  9083  15845 4450  56343 113300.26 -315127.1  3.54     ksi   Hya
100563 BD+03  2521  15867 4455  56445 113422.06 +030337.5  5.76  89       Leo
100600 BD+17  2374  15874 4456  56473 113442.50 +164748.9  5.95  90       Leo
100673 CP-53  4637  15877 4460  56480 113445.71 -541550.9  4.62     A     Cen
100696 BD+70   670  15893 4461  56583 113602.62 +691923.7  5.19   2       Dra
100733 CD-46  7199  15886 4463  56518 113513.36 -472221.2  5.64     C01   Cen
100825 CD-46  7205  15901 4466  56573 113555.56 -473829.5  5.26     C02   Cen
100841 CP-62  2127  15899 4467  56561 113546.93 -630111.4  3.11     lam   Cen
100889 BD-08  3202  15921 4468  56633 113640.95 -094808.1  4.70  21 the   Crt
100920 BD-00  2458  15927 4471  56647 113656.93 -004925.9  4.30  91 ups   Leo
101067 CD-47  6997  15945 4476  56700 113734.05 -474450.6  5.46     C03   Cen
101107 BD+44  2110  15962 4477  56770 113820.69 +433731.8  5.56  59       UMa
101132 CP-75   744  15946 4479  56675 113715.94 -755347.5  5.64     pi.   Cha
101133 BD+47  1894  15970 4480  56789 113833.54 +465003.4  6.09  60       UMa
101153 BD+08  2532  15971 4483  56779 113827.61 +080803.4  5.24   1 ome   Vir
101198 BD-12  3466  15977 4488  56802 113839.96 -131208.1  5.48  24 iot   Crt
101431 CD-34  7610  16019 4494  56922 114012.82 -344440.8  4.70     omi   Hya
101484 BD+22  2391  16030 4495  56975 114047.11 +212110.2  5.26  92       Leo
101501 BD+35  2270  16035 4496  56997 114103.03 +341209.2  5.31  61       UMa
101606 BD+32  2179  16051 4501  57029 114134.50 +314445.5  5.73  62       UMa
101673 BD+67   714  16072 4504  57111 114228.43 +664441.3  5.32   3       Dra
102070 BD-17  3460  16112 4514  57283 114445.76 -182102.2  4.71  27 zet   Crt
102124 BD+09  2545  16118 4515  57328 114517.00 +081529.4  4.84   2 ksi   Vir
102212 BD+07  2479  16135 4517  57380 114551.57 +063147.3  4.04   3 nu.   Vir
102224 BD+48  1966  16137 4518  57399 114603.13 +474645.6  3.69  63 chi   UMa
102249 CP-66  1640  16131 4520  57363 114536.57 -664343.8  3.63     lam   Mus
102509 BD+21  2358  16173 4527  57565 114759.23 +201308.2  4.50  93       Leo
102510 BD+09  2549  16171 4528  57562 114754.93 +081445.1  5.31   4 A01   Vir
102584 CP-66  1649  16176 4530  57581 114814.49 -664853.5  4.75     mu.   Mus
102647 BD+15  2383  16189 4534  57632 114903.88 +143420.4  2.14  94 bet   Leo
102776 CP-63  1988  16201 4537  57669 114941.09 -634718.6  4.30     j     Cen
102870 BD+02  2489  16215 4540  57757 115041.29 +014555.4  3.59   5 bet   Vir
102964 CD-44  7614  16226 4546  57803 115108.75 -451024.4  4.47     B     Cen
103192 CD-33  8018  16258 4552  57936 115254.56 -335429.3  4.29     bet   Hya
103287 BD+54  1475  16268 4554  58001 115349.74 +534141.0  2.41  64 gam   UMa
103483 BD+47  1913  16296 4560  58112 115505.74 +462836.6  6.54  65       UMa
103484 BD+09  2560  16294 4559  58110 115503.15 +082638.1  5.58   6 A02   Vir
103498 BD+47  1914  16298 4561  58117 115511.38 +462812.3  7.16  65       UMa
103578 BD+16  2319  16311 4564  58159 115540.53 +153848.5  5.53  95 o     Leo
103605 BD+57  1343  16315 4566  58181 115558.41 +563554.8  5.83  66       UMa
103632 BD-16  3358  16319 4567  58188 115600.98 -170902.9  5.17  30 eta   Crt
104174 CP-77   772  16402 4583  58484 115937.69 -781318.5  4.88     eps   Cha
104181 BD+04  2556  16406 4585  58510 115956.92 +033918.8  5.36   7 b     Vir
104321 BD+07  2502  16425 4589  58590 120052.39 +063651.8  4.65   8 pi.   Vir
104337 BD-18  3295  16423 4590  58587 120051.17 -193932.4  5.28  31       Crt
104452 BD+22  2430  16442       58661 120144.30 +220539.6  6.57   1       Com
104513 BD+43  2179  16445 4594  58684 120207.06 +430243.7  5.22  67       UMa
104671 CP-62  2543  16463 4599  58758 120301.70 -631846.6  4.32     the01 Cru
104747 CD-38  7479  16471       58799 120336.62 -390032.3  6.51  89       Cen
104827 BD+22  2437  16489 4602  58858 120416.58 +212733.0  5.89   2       Com
104841 CP-62  2561  16490 4603  58867 120419.24 -630956.6  4.72     the02 Cru
104902 CP-75   777  16497 4605  58905 120446.66 -763109.0  5.04     kap   Cha
104979 BD+09  2583  16512 4608  58948 120512.67 +084358.2  4.12   9 omi   Vir
105211 CP-63  2145  16551 4616  59072 120652.85 -643649.1  4.14     eta   Cru
105416 CD-47  7396  16581 4620  59184 120814.73 -484132.9  5.34     E     Cen
105435 CD-50  6697  16584 4621  59196 120821.54 -504320.7  2.58     del   Cen
105452 CD-24 10174  16586 4623  59199 120824.75 -244343.6  4.02   1 alf   Crv
105639 BD+02  2517  16608 4626  59285 120941.29 +015354.0  5.95  10       Vir
105702 BD+06  2559  16616 4629  59309 121003.51 +054825.1  5.72  11       Vir
105707 BD-21  3487  16618 4630  59316 121007.53 -223711.3  3.02   2 eps   Crv
105778 BD+17  2446  16625 4632  59352 121031.64 +164833.4  6.40   3       Com
105850 BD-22  3305  16638 4635  59394 121103.88 -233608.5  5.45   3       Crv
105937 CD-51  6455  16651 4638  59449 121139.15 -522206.3  3.97     rho   Cen
105981 BD+26  2316  16659 4640  59468 121151.20 +255213.3  5.66   4       Com
106002 BD+57  1359  16658 4641  59458 121144.89 +570316.0  6.34  68       UMa
106057 BD+21  2398  16667 4643  59501 121209.30 +203231.6  5.60   5       Com
106111 CP-69  1646  16679 4645  59551 121247.03 -700906.4  6.05     S     Mus
106251 BD+11  2440  16693 4650  59608 121325.99 +101544.5  5.85  12       Vir
106321 CD-45  7630  16703 4652  59654 121402.73 -454326.1  5.31     D     Cen
106478 BD+54  1504  16721 4654  59708 121443.43 +532604.8  6.18   1       CVn
106490 CP-58  4189  16724 4656  59747 121508.76 -584456.0  2.79     del   Cru
106591 BD+57  1363  16736 4660  59774 121525.45 +570157.4  3.32  69 del   UMa
106625 BD-16  3424  16740 4662  59803 121548.47 -173231.1  2.58   4 gam   Crv
106661 BD+15  2436  16747 4663  59819 121600.23 +145356.9  5.09   6       Com
106690 BD+41  2284  16750 4666  59831 121607.54 +403936.9  5.69   2       CVn
106714 BD+24  2443  16752 4667  59847 121620.56 +235643.5  4.93   7       Com
106849 CP-67  1931  16764 4671  59929 121734.64 -675738.4  4.06     eps   Mus
106911 CP-78   741  16775 4674  60000 121820.94 -791844.2  4.24     bet   Cha
106983 CP-63  2235  16785 4679  60009 121826.29 -640011.0  4.06     zet   Cru
107070 BD+00  2920  16790 4681  60030 121840.30 -004713.7  5.90  13       Vir
107079 CP-54  5113  16792 4682  60059 121859.83 -550834.7  5.01     F     Cen
107168 BD+23  2448  16799 4685  60087 121919.20 +230204.9  6.26   8       Com
107199 BD-18  3367  16806             121937.9  -191519.            R     Crv
107213 BD+28  2106  16804 4688  60098 121929.66 +280926.0  6.38   9       Com
107259 BD+00  2926  16813 4689  60129 121954.39 -004000.3  3.89  15 eta   Vir
107274 BD+49  2130  16814 4690  60122 121948.72 +485902.9  5.28   3       CVn
107276 BD+29  2280  16812       60123 121950.63 +282751.8  6.64  10       Com
107328 BD+04  2604  16828 4695  60172 122021.15 +031845.8  4.97  16 c     Vir
107348 BD-21  3514  16830 4696  60189 122033.71 -221257.0  5.20   5 zet   Crv
107383 BD+18  2592  16835 4697  60202 122043.09 +174733.6  4.72  11       Com
107446 CP-59  4188  16849 4700  60260 122121.81 -602404.9  3.59     eps   Cru
107465 BD+58  1371  16843 4701  60212 122050.83 +575151.4  5.54  70       UMa
107566 CP-66  1747  16857 4703  60320 122207.39 -673119.5  5.15     zet02 Mus
107567 CP-67  1939  16860 4704  60329 122212.03 -681825.9  5.73     zet01 Mus
107700 BD+26  2337  16873 4707  60351 122230.32 +255046.3  4.78  12       Com
107701 BD+26  2337                    122232.3  +255106.   8.6   12       Com
107705 BD+06  2599  16871 4708  60353 122232.14 +051820.1  6.46  17       Vir
107815 CD-24 10314  16887 4711  60425 122321.60 -245026.2  5.66   6       Crv
107832 CD-34  8117  16892 4712  60449 122335.45 -352445.6  5.32     x01   Cen
107904 BD+43  2218  16899 4715  60467 122347.08 +423233.8  6.03   4       CVn
107950 BD+52  1626  16906 4716  60485 122401.48 +513344.0  4.76   5       CVn
107966 BD+26  2344  16910 4717  60514 122418.54 +260555.0  5.17  13       Com
108114 CD-34  8146  16938 4724  60610 122521.76 -351111.0  5.71     x02   Cen
108135 BD+57  1373  16934 4726  60584 122503.22 +564640.3  5.82  71       UMa
108225 BD+39  2521  16948 4728  60646 122551.00 +390107.3  5.01   6       CVn
108248 CP-62  2745A 16952 4730  60718 122635.94 -630556.6  0.77     alf01 Cru
108249 CP-62  2745B 16953 4731        122636.5  -630558.   1.73     alf02 Cru
108250 CP-62  2742  16951 4729        122630.9  -630721.   4.86 256       Cru
108257 CD-50  6975  16954 4732  60710 122631.79 -512702.2  4.82     G     Cen
108283 BD+28  2115  16955 4733  60697 122624.07 +271605.7  4.92  14       Com
108346 BD+55  1533  16958       60712 122632.68 +550933.8  7.09  72       UMa
108381 BD+29  2288  16964 4737  60742 122656.33 +281607.0  4.35  15 gam   Com
108382 BD+27  2134  16965 4738  60746 122659.30 +264932.6  4.98  16       Com
108483 CD-49  7115  16990 4743  60823 122802.41 -501350.2  3.91     sig   Cen
108502 BD+56  1598  16985 4745  60795 122735.13 +554245.9  5.68  73       UMa
108541 CD-38  7753  17001 4748  60855 122822.49 -390228.1  5.45     u     Cen
108651 BD+26  2353  17007 4751  60891 122844.58 +255357.7  6.63  17       Com
108662 BD+26  2354  17012 4752  60904 122854.72 +255446.4  5.29  17       Com
108722 BD+24  2464  17020 4753  60941 122927.05 +240632.1  5.47  18       Com
108765 BD+21  2424  17026 4756  60957 122943.22 +205346.3  5.68  20       Com
108767 BD-15  3482  17029 4757  60965 122951.98 -163054.3  2.94   7 del   Crv
108844 BD+59  1444  17038 4760  60978 122957.40 +582419.9  5.37  74       UMa
108845 BD+52  1631  17040 4761  60988 123003.10 +513208.1  6.21   7       CVn
108861 BD+59  1446  17042 4762  60992 123004.22 +584604.1  6.07  75       UMa
108903 CP-56  5272  17052 4763  61084 123109.93 -570645.2  1.59     gam   Cru
108907 BD+70   700  17046 4765  60998 123006.76 +691204.5  5.01   4       Dra
108925 CP-56  5274  17055 4764        123116.7  -570452.   6.42     gam   Cru
108945 BD+25  2517  17056 4766  61071 123100.57 +243401.9  5.47  21       Com
108968 CP-58  4344  17065 4768  61136 123140.34 -592526.1  5.49  35       Cru
109026 CP-71  1336  17086 4773  61199 123228.11 -720758.7  3.84     gam   Mus
109085 BD-15  3489  17087 4775  61174 123204.48 -161145.1  4.30   8 eta   Crv
109217 BD+11  2473  17103 4777  61246 123302.91 +101744.4  6.29  20       Vir
109307 BD+25  2523  17117 4780  61295 123334.23 +241658.8  6.28  22       Com
109309 BD-08  3372  17122 4781  61318 123346.80 -092707.5  5.48  21 q     Vir
109358 BD+42  2321  17127 4785  61317 123345.09 +412124.4  4.24   8 bet   CVn
109372 CP-67  2005  17137       61404 123454.46 -674524.8  6.11     BO    Mus
109379 BD-22  3401  17133 4786  61359 123423.23 -232347.8  2.65   9 bet   Crv
109387 BD+70   703  17126 4787  61281 123329.04 +694717.6  3.85   5 kap   Dra
109485 BD+23  2475  17142 4789  61394 123451.12 +223745.1  4.80  23       Com
109510 BD+19  2584B 17146 4791  61415 123506.35 +182237.3  6.57  24       Com
109511 BD+19  2584A 17147 4792  61418 123507.76 +182237.2  5.03  24       Com
109551 BD+70   705  17148 4795  61384 123444.07 +700118.4  4.95   6       Dra
109668 CP-68  1702  17179 4798  61585 123711.08 -690807.9  2.69     alf   Mus
109704 BD-05  3535  17180 4799  61558 123647.37 -054954.7  5.88  25 f     Vir
109729 BD+60  1406  17178 4800        123623.3  +592913.   5.5      T     UMa
109742 BD+17  2504  17183 4801  61571 123658.35 +170522.5  5.70  25       Com
109787 CD-47  7745  17194 4802  61622 123742.33 -483228.6  3.85     tau   Cen
109914 BD+07  2561  17212 4808        123830.0  +065918.   7.08     R     Vir
109980 BD+41  2312  17221 4811  61692 123846.30 +405228.9  6.35   9       CVn
110014 BD-07  3452  17227 4813  61740 123914.81 -075943.8  4.66  26 chi   Vir
110024 BD+21  2439  17225 4815  61724 123907.36 +210345.3  5.49  26       Com
110073 CD-39  7748  17236 4817  61789 123952.56 -395914.1  4.63     l     Cen
110304 CD-48  7597  17262 4819  61932 124131.20 -485735.6  2.20     gam   Cen
110311 CP-68  1731  17267 4820  61981 124205.03 -692427.2  6.31     R     Mus
110335 CP-59  4393  17268 4823  61966 124156.60 -594108.9  4.91  39       Cru
110377 BD+11  2484  17269 4824  61937 124134.46 +102534.6  6.22  27       Vir
110379 BD-00  2601A 17270 4825  61941 124140.00 -012658.3  2.74  29 gam   Vir
110380 BD-00  2601B       4826        124139.6  -012658.   3.68  29 gam   Vir
110411 BD+11  2485  17276 4828  61960 124153.01 +101409.0  4.88  30 rho   Vir
110418 BD-06  3626  17277       61969 124157.68 -073000.7  6.81  28       Vir
110423 BD+07  2568  17279 4829  61968 124157.16 +064823.9  5.57  31 d01   Vir
110458 CD-48  7608  17282 4831  62012 124235.56 -484846.9  4.66     w     Cen
110462 BD+63  1026  17278 4833  61936 124133.95 +624247.1  6.02  76       UMa
110829 CP-60  4273  17339 4842  62268 124537.92 -605852.2  4.69     iot   Cru
110879 CP-67  2064  17348 4844  62322 124616.87 -680629.1  3.04     bet   Mus
110897 BD+40  2570  17337 4845  62207 124459.68 +391642.9  5.95  10       CVn
110914 BD+46  1817  17342 4846  62223 124507.83 +452624.8  5.42     Y     CVn
110951 BD+08  2639  17346 4847  62267 124537.12 +074023.9  5.22  32 d02   Vir
111028 BD+10  2468  17355 4849  62325 124622.38 +093226.8  5.65  33       Vir
111067 BD+17  2533  17363 4851  62356 124638.75 +163439.5  5.12  27       Com
111123 CP-59  4451  17374 4853  62434 124743.32 -594119.4  1.25     bet   Cru
111164 BD+12  2512  17371 4855  62394 124713.62 +115729.3  6.11  34       Vir
111239 BD+04  2653  17381 4858  62443 124751.42 +033421.8  6.42  35       Vir
111308 BD+14  2546  17390 4861  62478 124814.36 +133311.2  6.47  28       Com
111335 BD+67   764  17387 4863  62423 124734.34 +664725.1  5.43   7       Dra
111397 BD+14  2549  17401 4865  62541 124854.20 +140721.5  5.71  29       Com
111421 BD+49  2163  17402 4866  62516 124841.86 +482800.5  6.25  11       CVn
111469 BD+28  2153  17410 4869  62576 124917.51 +273308.4  5.76  30       Com
111482 CP-84   407  17460 4870  63031 125458.35 -850724.3  5.45     iot   Oct
111597 CD-33  8653  17433 4874  62683 125041.19 -335957.4  4.90     p     Cen
111765 BD+03  2703  17449 4878  62757 125136.91 +030324.3  6.02  37       Vir
111812 BD+28  2156  17455 4883  62763 125141.93 +273226.6  4.93  31       Com
111862 BD+17  2551  17464 4884  62807 125212.26 +170426.2  6.32  32       Com
111915 CD-48  7753  17473 4888  62867 125306.98 -485635.7  4.33     e     Cen
111968 CD-39  7893  17489 4889  62896 125326.15 -401043.7  4.25     n     Cen
111973 CP-59  4555  17492 4890  62931 125348.92 -602234.5  5.89     kap   Cru
111998 BD-02  3593  17487 4891  62875 125311.31 -033311.1  6.11  38       Vir
112033 BD+22  2519  17493 4894  62886 125317.77 +211442.1  4.89  35       Com
112078 CP-58  4584  17514 4897  63007 125439.22 -590848.0  4.62     lam   Cru
112091 CP-56  5487B 17513 4899  63005 125436.92 -571007.1  5.08     mu.02 Cru
112092 CP-56  5487A 17512 4898  63003 125435.66 -571040.4  4.03     mu.01 Cru
112097 BD+13  2602  17502 4900  62933 125349.67 +122506.6  6.25  41       Vir
112142 BD-08  3449  17516 4902  62985 125421.17 -093220.2  4.77  40 psi   Vir
112185 BD+56  1627  17518 4905  62956 125401.63 +555735.4  1.76  77 eps   UMa
112264 BD+47  2003  17533 4909  63024 125456.54 +471148.3  5.75     TU    CVn
112300 BD+04  2669  17543 4910  63090 125536.48 +032351.4  3.39  43 del   Vir
112409 CD-50  7394  17569 4913  63210 125704.38 -511155.4  5.17     H     Cen
